Hour,EArrayMpp,EInvOut,Inv Loss,EACohml,EMVohml,EMVtrfl
6873,27221,26859,362.29,0,21.926,203.9
6874,27639,27275,363.61,0,22.611,205.13
6875,21718,21406,311.95,0,13.927,189.49
6876,22910,22589,321.24,0,15.509,192.34
6877,23130,22807,322.3,0,15.81,192.88
6878,56176,55446,730.4,0,93.437,332.7
6879,15242,14986,256.9,0,6.8254,176.7
6880,2486.9,1827.5,659.42,0,0.1015,164.59
6881,0,0,0,0,0,0
6882,0,0,0,0,0,0
6883,0,0,0,0,0,0
6884,0,0,0,0,0,0
6885,0,0,0,0,0,0
6886,0,0,0,0,0,0
6887,0,0,0,0,0,0
6888,0,0,0,0,0,0
6889,0,0,0,0,0,0
6890,0,0,0,0,0,0
6891,0,0,0,0,0,0
6892,0,0,0,0,0,0
6893,0,0,0,0,0,0
6894,4586.1,3995.1,591.01,0,0.4851,165.28
6895,83034,81808,1225.8,0,203.41,530.78
6896,55268,54539,728.08,0,90.408,327.24
6897,35911,35467,444.13,0,38.232,233.26
6898,20345,20040,304.8,0,12.206,186.39
6899,24250,23913,336.85,0,17.38,195.71
6900,23551,23218,332.12,0,16.385,193.92
6901,22186,21865,321.05,0,14.53,190.58
6902,20410,20103,306.48,0,12.284,186.53
6903,10598,10206,392.19,0,3.166,170.11
6904,10847,10462,384.59,0,3.3267,170.4
6905,0,0,0,0,0,0
6906,0,0,0,0,0,0
6907,0,0,0,0,0,0
6908,0,0,0,0,0,0
6909,0,0,0,0,0,0
6910,0,0,0,0,0,0
6911,0,0,0,0,0,0
6912,0,0,0,0,0,0
6913,0,0,0,0,0,0
6914,0,0,0,0,0,0
6915,0,0,0,0,0,0
6916,0,0,0,0,0,0
6917,0,0,0,0,0,0
6918,10670,10278,391.76,0,3.2107,170.19
6919,92111,90717,1393.2,0,250.13,614.92
6920,129396,127261,2135.4,0,492.23,1057
6921,128219,126090,2129.6,0,483.22,1037.6
6922,116249,114401,1847.5,0,397.78,880.86
6923,90777,89426,1351.2,0,243.06,602.18
6924,109750,108068,1682.2,0,354.96,803.73
6925,105875,104265,1610,0,330.42,759.52
6926,94148,92748,1400.1,0,261.45,635.32
6927,114281,112497,1784.1,0,384.65,857.2
6928,43626,43118,508.65,0,56.506,266.18
6929,0,0,0,0,0,0
6930,0,0,0,0,0,0
6931,0,0,0,0,0,0
6932,0,0,0,0,0,0
6933,0,0,0,0,0,0
6934,0,0,0,0,0,0
6935,0,0,0,0,0,0
6936,0,0,0,0,0,0
6937,0,0,0,0,0,0
6938,0,0,0,0,0,0
6939,0,0,0,0,0,0
6940,0,0,0,0,0,0
6941,0,0,0,0,0,0
6942,10738,10349,388.23,0,3.2554,170.27
6943,91336,89964,1372.1,0,245.99,607.47
6944,101693,100142,1550.8,0,304.8,713.39
6945,121895,119917,1978.4,0,437.06,951.61
6946,113337,111569,1767.9,0,378.33,845.82
6947,108707,107047,1659.5,0,348.28,791.71
6948,65352,64460,892.2,0,126.29,391.87
6949,16819,16551,268.64,0,8.3256,179.4
6950,12561,12241,319.93,0,4.5544,172.61
6951,7766.6,7285.1,481.51,0,1.6131,167.31
6952,2564.2,1907.3,656.88,0,0.1106,164.6
6953,0,0,0,0,0,0
6954,0,0,0,0,0,0
6955,0,0,0,0,0,0
6956,0,0,0,0,0,0
6957,0,0,0,0,0,0
6958,0,0,0,0,0,0
6959,0,0,0,0,0,0
6960,0,0,0,0,0,0
6961,0,0,0,0,0,0
6962,0,0,0,0,0,0
6963,0,0,0,0,0,0
6964,0,0,0,0,0,0
6965,0,0,0,0,0,0
6966,6410.7,5879.7,530.93,0,1.0507,166.3
6967,85177,83912,1264.3,0,214.01,549.86
6968,103968,102375,1593.1,0,318.55,738.15
6969,123982,121952,2030.3,0,452.03,978.56
6970,116472,114627,1844.7,0,399.36,883.69
6971,111252,109536,1716.1,0,364.67,821.22
6972,111947,110214,1732.7,0,369.2,829.38
6973,119784,117865,1919.4,0,422.23,924.9
6974,122191,120217,1974.1,0,439.25,955.56
6975,74534,73477,1057.8,0,164.09,459.95
6976,16365,16097,267.58,0,7.8759,178.59
6977,0,0,0,0,0,0
6978,0,0,0,0,0,0
6979,0,0,0,0,0,0
6980,0,0,0,0,0,0
6981,0,0,0,0,0,0
6982,0,0,0,0,0,0
6983,0,0,0,0,0,0
6984,0,0,0,0,0,0
6985,0,0,0,0,0,0
6986,0,0,0,0,0,0
6987,0,0,0,0,0,0
6988,0,0,0,0,0,0
6989,0,0,0,0,0,0
6990,0,0,0,0,0,0
6991,8075.2,7600.2,474.96,0,1.7556,167.57
6992,31966,31562,404.51,0,30.276,218.94
6993,27187,26827,359.73,0,21.874,203.8
6994,81571,80386,1185.8,0,196.4,518.15
6995,98109,96631,1478.1,0,283.8,675.57
6996,75238,74168,1070.2,0,167.19,465.54
6997,62799,61949,849.38,0,116.64,374.49
6998,32127,31726,400.46,0,30.593,219.51
6999,73861,72815,1045.8,0,161.15,454.65
7000,11205,10837,367.8,0,3.5697,170.83
7001,0,0,0,0,0,0
7002,0,0,0,0,0,0
7003,0,0,0,0,0,0
7004,0,0,0,0,0,0
7005,0,0,0,0,0,0
7006,0,0,0,0,0,0
7007,0,0,0,0,0,0
7008,0,0,0,0,0,0
7009,0,0,0,0,0,0
7010,0,0,0,0,0,0
7011,0,0,0,0,0,0
7012,0,0,0,0,0,0
7013,0,0,0,0,0,0
7014,937.22,224.65,712.57,0,0.0015,164.41
7015,17298,17016,281.29,0,8.8008,180.26
7016,74028,72968,1059.8,0,161.83,455.88
7017,116397,114544,1853.3,0,398.77,882.65
7018,113851,112065,1786.2,0,381.7,851.9
7019,109747,108061,1686,0,354.91,803.65
7020,101197,99666,1531,0,301.91,708.19
7021,82093,80903,1189.8,0,198.93,522.71
7022,110868,109167,1701.3,0,362.21,816.8
7023,110742,109044,1697.9,0,361.4,815.33
7024,27850,27488,361.29,0,22.966,205.77
7025,0,0,0,0,0,0
7026,0,0,0,0,0,0
7027,0,0,0,0,0,0
7028,0,0,0,0,0,0
7029,0,0,0,0,0,0
7030,0,0,0,0,0,0
7031,0,0,0,0,0,0
7032,0,0,0,0,0,0
7033,0,0,0,0,0,0
7034,0,0,0,0,0,0
7035,0,0,0,0,0,0
7036,0,0,0,0,0,0
7037,0,0,0,0,0,0
7038,1410.1,713.54,696.56,0,0.0155,164.43
7039,39486,39004,481.56,0,46.238,247.69
7040,62125,61279,846.33,0,114.13,369.97
7041,108839,107163,1675.8,0,349.04,793.07
7042,115304,113485,1818.9,0,391.44,869.43
7043,108744,107082,1662.1,0,348.51,792.12
7044,110712,109011,1701.3,0,361.18,814.94
7045,115815,113995,1820.8,0,394.96,875.78
7046,108289,106640,1648.6,0,345.64,786.95
7047,25915,25570,344.99,0,19.872,200.2
7048,1585.3,895.28,690.06,0,0.0244,164.45
7049,0,0,0,0,0,0
7050,0,0,0,0,0,0
7051,0,0,0,0,0,0
7052,0,0,0,0,0,0
7053,0,0,0,0,0,0
7054,0,0,0,0,0,0
7055,0,0,0,0,0,0
7056,0,0,0,0,0,0
7057,0,0,0,0,0,0
7058,0,0,0,0,0,0
7059,0,0,0,0,0,0
7060,0,0,0,0,0,0
7061,0,0,0,0,0,0
7062,950.57,238.47,712.1,0,0.0017,164.41
7063,19752,19450,301.99,0,11.498,185.11
7064,19064,18771,293.72,0,10.709,183.69
7065,76049,74956,1093.6,0,170.76,471.97
7066,46538,45971,567.17,0,64.231,280.09
7067,22901,22577,324.56,0,15.492,192.31
7068,54181,53479,702.25,0,86.927,320.97
7069,70727,69733,993.77,0,147.8,430.61
7070,68842,67880,961.74,0,140.05,416.65
7071,21111,20801,309.53,0,13.151,188.09
7072,4137.1,3532.5,604.64,0,0.3793,165.09
7073,0,0,0,0,0,0
7074,0,0,0,0,0,0
7075,0,0,0,0,0,0
7076,0,0,0,0,0,0
7077,0,0,0,0,0,0
7078,0,0,0,0,0,0
7079,0,0,0,0,0,0
7080,0,0,0,0,0,0
7081,0,0,0,0,0,0
7082,0,0,0,0,0,0
7083,0,0,0,0,0,0
7084,0,0,0,0,0,0
7085,0,0,0,0,0,0
7086,6848.3,6331.3,517.04,0,1.2183,166.6
7087,83231,81997,1233.5,0,204.35,532.47
7088,118719,116803,1916.8,0,414.66,911.26
7089,121089,119123,1965.4,0,431.3,941.23
7090,114083,112290,1793.7,0,383.23,854.66
7091,108169,106512,1657.8,0,344.81,785.45
7092,109873,108186,1687.1,0,355.73,805.13
7093,114793,112990,1802.8,0,388.03,863.3
7094,89239,87922,1316.5,0,234.95,587.58
7095,34289,33867,422.65,0,34.86,227.19
7096,3129.6,2491.8,637.78,0,0.1887,164.74
7097,0,0,0,0,0,0
7098,0,0,0,0,0,0
7099,0,0,0,0,0,0
7100,0,0,0,0,0,0
7101,0,0,0,0,0,0
7102,0,0,0,0,0,0
7103,0,0,0,0,0,0
7104,0,0,0,0,0,0
7105,0,0,0,0,0,0
7106,0,0,0,0,0,0
7107,0,0,0,0,0,0
7108,0,0,0,0,0,0
7109,0,0,0,0,0,0
7110,1271.1,569.84,701.21,0,0.0099,164.42
7111,9695.8,9274.5,421.34,0,2.6144,169.11
7112,49570,48947,622.85,0,72.817,295.56
7113,87107,85816,1290.6,0,223.83,567.55
7114,92478,91095,1383.2,0,252.22,618.68
7115,67303,66370,933.23,0,133.88,405.54
7116,35323,34889,433.84,0,36.997,231.04
7117,15706,15444,262.52,0,7.249,177.46
7118,11118,10747,370.76,0,3.5107,170.73
7119,22870,22547,323.73,0,15.451,192.23
7120,3560.1,2936.2,623.84,0,0.262,164.88
7121,0,0,0,0,0,0
7122,0,0,0,0,0,0
7123,0,0,0,0,0,0
7124,0,0,0,0,0,0
7125,0,0,0,0,0,0
7126,0,0,0,0,0,0
7127,0,0,0,0,0,0
7128,0,0,0,0,0,0
7129,0,0,0,0,0,0
7130,0,0,0,0,0,0
7131,0,0,0,0,0,0
7132,0,0,0,0,0,0
7133,0,0,0,0,0,0
7134,2305.4,1638.7,666.69,0,0.0816,164.55
7135,72985,71937,1047.6,0,157.29,447.7
7136,115899,114049,1849.3,0,395.34,876.46
7137,118005,116107,1897.8,0,409.73,902.39
7138,110442,108730,1712.6,0,359.32,811.58
7139,106032,104405,1627.6,0,331.3,761.12
7140,109964,108267,1697.2,0,356.27,806.09
7141,116579,114725,1853.5,0,400.04,884.92
7142,120897,118945,1952.4,0,430.01,938.9
7143,104492,102895,1596.6,0,321.79,743.99
7144,9590.1,9166.7,423.32,0,2.554,169
7145,0,0,0,0,0,0
7146,0,0,0,0,0,0
7147,0,0,0,0,0,0
7148,0,0,0,0,0,0
7149,0,0,0,0,0,0
7150,0,0,0,0,0,0
7151,0,0,0,0,0,0
7152,0,0,0,0,0,0
7153,0,0,0,0,0,0
7154,0,0,0,0,0,0
7155,0,0,0,0,0,0
7156,0,0,0,0,0,0
7157,0,0,0,0,0,0
7158,0,0,0,0,0,0
7159,46660,46079,580.24,0,64.535,280.64
7160,72133,71100,1032.3,0,153.65,441.14
7161,91171,89802,1369.2,0,245.1,605.87
7162,111126,109395,1730.9,0,363.73,819.53
7163,107005,105362,1643,0,337.41,772.12
7164,108991,107315,1676.2,0,350.03,794.85
7165,114801,112994,1807,0,388.06,863.35
7166,118921,117020,1901.2,0,416.2,914.04
7167,101920,100374,1545.6,0,306.22,715.94
7168,16722,16450,271.72,0,8.2247,179.22
7169,0,0,0,0,0,0
7170,0,0,0,0,0,0
7171,0,0,0,0,0,0
7172,0,0,0,0,0,0
7173,0,0,0,0,0,0
7174,0,0,0,0,0,0
7175,0,0,0,0,0,0
7176,0,0,0,0,0,0
7177,0,0,0,0,0,0
7178,0,0,0,0,0,0
7179,0,0,0,0,0,0
7180,0,0,0,0,0,0
7181,0,0,0,0,0,0
7182,4441.4,3845.8,595.65,0,0.4495,165.21
7183,71473,70455,1018.2,0,150.87,436.14
7184,113093,111313,1780.1,0,376.6,842.71
7185,116322,114466,1855.5,0,398.23,881.67
7186,92303,90920,1383.3,0,251.25,616.93
7187,69598,68622,976.07,0,143.12,422.19
7188,91578,90209,1368.7,0,247.33,609.89
7189,108669,107002,1666.9,0,347.99,791.18
7190,76159,75073,1085.6,0,171.3,472.93
7191,57200,56448,751.7,0,96.846,338.84
7192,1382.8,685.63,697.14,0,0.0143,164.43
7193,0,0,0,0,0,0
7194,0,0,0,0,0,0
7195,0,0,0,0,0,0
7196,0,0,0,0,0,0
7197,0,0,0,0,0,0
7198,0,0,0,0,0,0
7199,0,0,0,0,0,0
7200,0,0,0,0,0,0
7201,0,0,0,0,0,0
7202,0,0,0,0,0,0
7203,0,0,0,0,0,0
7204,0,0,0,0,0,0
7205,0,0,0,0,0,0
7206,854.85,139.47,715.38,0,0.0006,164.41
7207,40784,40291,493.48,0,49.339,253.27
7208,77186,76072,1114,0,175.89,481.2
7209,114413,112611,1801.8,0,385.43,858.61
7210,107729,106081,1648.2,0,342.03,780.44
7211,102587,101035,1551.9,0,310.26,723.22
7212,105226,103632,1594.7,0,326.41,752.32
7213,111499,109785,1714,0,366.33,824.21
7214,116624,114791,1833.1,0,400.5,885.75
7215,105946,104339,1607.2,0,330.88,760.37
7216,17880,17602,278.14,0,9.4172,181.37
7217,0,0,0,0,0,0
7218,0,0,0,0,0,0
7219,0,0,0,0,0,0
7220,0,0,0,0,0,0
7221,0,0,0,0,0,0
7222,0,0,0,0,0,0
7223,0,0,0,0,0,0
7224,0,0,0,0,0,0
7225,0,0,0,0,0,0
7226,0,0,0,0,0,0
7227,0,0,0,0,0,0
7228,0,0,0,0,0,0
7229,0,0,0,0,0,0
7230,2749.3,2097.7,651.66,0,0.1337,164.65
7231,23518,23185,333.76,0,16.337,193.83
7232,103102,101523,1579.5,0,313.26,728.63
7233,114072,112273,1799.7,0,383.12,854.45
7234,106636,104997,1638.5,0,335.07,767.92
7235,90816,89461,1355.1,0,243.25,602.52
7236,50624,49984,639.94,0,75.935,301.17
7237,82933,81720,1213,0,202.97,529.99
7238,112842,111076,1766.2,0,374.99,839.82
7239,107703,106044,1659.3,0,341.79,780.01
7240,15910,15642,267.69,0,7.4368,177.8
7241,0,0,0,0,0,0
7242,0,0,0,0,0,0
7243,0,0,0,0,0,0
7244,0,0,0,0,0,0
7245,0,0,0,0,0,0
7246,0,0,0,0,0,0
7247,0,0,0,0,0,0
7248,0,0,0,0,0,0
7249,0,0,0,0,0,0
7250,0,0,0,0,0,0
7251,0,0,0,0,0,0
7252,0,0,0,0,0,0
7253,0,0,0,0,0,0
7254,0,0,0,0,0,0
7255,60702,59872,829.39,0,108.95,360.64
7256,118582,116666,1915.5,0,413.69,909.51
7257,118548,116637,1910.8,0,413.49,909.14
7258,110042,108339,1703,0,356.74,806.94
7259,103575,101991,1584,0,316.16,733.85
7260,106988,105345,1642.7,0,337.3,771.92
7261,113672,111888,1784,0,380.49,849.72
7262,118626,116725,1900.3,0,414.11,910.27
7263,102603,101036,1566.8,0,310.27,723.23
7264,10489,10095,394.03,0,3.0974,169.98
7265,0,0,0,0,0,0
7266,0,0,0,0,0,0
7267,0,0,0,0,0,0
7268,0,0,0,0,0,0
7269,0,0,0,0,0,0
7270,0,0,0,0,0,0
7271,0,0,0,0,0,0
7272,0,0,0,0,0,0
7273,0,0,0,0,0,0
7274,0,0,0,0,0,0
7275,0,0,0,0,0,0
7276,0,0,0,0,0,0
7277,0,0,0,0,0,0
7278,0,0,0,0,0,0
7279,3806.6,3189.4,617.18,0,0.3092,164.96
7280,10876,10492,383.73,0,3.3458,170.43
7281,63044,62177,866.83,0,117.5,376.04
7282,51472,50814,658.5,0,78.478,305.75
7283,56274,55531,743.24,0,93.723,333.21
7284,103113,101535,1577.7,0,313.34,728.77
7285,110671,108954,1716.3,0,360.81,814.26
7286,110290,108585,1705.2,0,358.37,809.87
7287,82003,80804,1199.1,0,198.45,521.84
7288,4285.9,3686.2,599.73,0,0.413,165.15
7289,0,0,0,0,0,0
7290,0,0,0,0,0,0
7291,0,0,0,0,0,0
7292,0,0,0,0,0,0
7293,0,0,0,0,0,0
7294,0,0,0,0,0,0
7295,0,0,0,0,0,0
7296,0,0,0,0,0,0
7297,0,0,0,0,0,0
7298,0,0,0,0,0,0
7299,0,0,0,0,0,0
7300,0,0,0,0,0,0
7301,0,0,0,0,0,0
7302,1247.1,544.86,702.22,0,0.009,164.42
7303,32370,31953,417.12,0,31.031,220.3
7304,92760,91352,1407.9,0,253.64,621.25
7305,110396,108671,1724.1,0,358.93,810.89
7306,108403,106722,1680.7,0,346.17,787.91
7307,106242,104603,1638.8,0,332.56,763.39
7308,112343,110581,1762.1,0,371.66,833.81
7309,111988,110230,1757.4,0,369.3,829.57
7310,95831,94380,1451.3,0,270.73,652.03
7311,61857,61011,845.97,0,113.14,368.18
7312,7223.5,6719.8,503.68,0,1.3725,166.88
7313,0,0,0,0,0,0
7314,0,0,0,0,0,0
7315,0,0,0,0,0,0
7316,0,0,0,0,0,0
7317,0,0,0,0,0,0
7318,0,0,0,0,0,0
7319,0,0,0,0,0,0
7320,0,0,0,0,0,0
7321,0,0,0,0,0,0
7322,0,0,0,0,0,0
7323,0,0,0,0,0,0
7324,0,0,0,0,0,0
7325,0,0,0,0,0,0
7326,0,0,0,0,0,0
7327,8201.9,7729.5,472.35,0,1.8159,167.68
7328,35512,35068,443.81,0,37.377,231.72
7329,45305,44754,551.27,0,60.876,274.05
7330,54328,53616,712,0,87.373,321.77
7331,58003,57227,776.74,0,99.536,343.68
7332,49056,48439,616.88,0,71.314,292.85
7333,41111,40616,495.29,0,50.138,254.71
7334,48711,48102,609.15,0,70.325,291.07
7335,23201,22871,330.22,0,15.898,193.04
7336,4787.6,4203.6,583.99,0,0.5371,165.37
7337,0,0,0,0,0,0
7338,0,0,0,0,0,0
7339,0,0,0,0,0,0
7340,0,0,0,0,0,0
7341,0,0,0,0,0,0
7342,0,0,0,0,0,0
7343,0,0,0,0,0,0
7344,0,0,0,0,0,0
7345,0,0,0,0,0,0
7346,0,0,0,0,0,0
7347,0,0,0,0,0,0
7348,0,0,0,0,0,0
7349,0,0,0,0,0,0
7350,1899.6,1219.2,680.4,0,0.0452,164.49
7351,46472,45896,576.9,0,64.021,279.72
7352,65828,64906,921.86,0,128.04,395.03
7353,100984,99433,1551.2,0,300.5,705.65
7354,101223,99672,1550.6,0,301.95,708.25
7355,97650,96168,1482,0,281.09,670.69
7356,105618,103996,1622.2,0,328.71,756.45
7357,111879,110138,1741.3,0,368.69,828.45
7358,113688,111910,1778.5,0,380.64,849.99
7359,67194,66262,931.54,0,133.45,404.76
7360,1835.7,1153.8,681.89,0,0.0405,164.48
7361,0,0,0,0,0,0
7362,0,0,0,0,0,0
7363,0,0,0,0,0,0
7364,0,0,0,0,0,0
7365,0,0,0,0,0,0
7366,0,0,0,0,0,0
7367,0,0,0,0,0,0
7368,0,0,0,0,0,0
7369,0,0,0,0,0,0
7370,0,0,0,0,0,0
7371,0,0,0,0,0,0
7372,0,0,0,0,0,0
7373,0,0,0,0,0,0
7374,0,0,0,0,0,0
7375,66593,65654,939,0,131.01,400.37
7376,119788,117835,1952,0,422.02,924.52
7377,117313,115425,1888.4,0,404.93,893.74
7378,107442,105781,1660.4,0,340.1,776.96
7379,101663,100109,1553.6,0,304.6,713.03
7380,104686,103082,1603.8,0,322.96,746.1
7381,112020,110275,1744.7,0,369.61,830.11
7382,115458,113637,1820.7,0,392.49,871.32
7383,98637,97144,1492.8,0,286.83,681.02
7384,10942,10563,378.64,0,3.3914,170.51
7385,0,0,0,0,0,0
7386,0,0,0,0,0,0
7387,0,0,0,0,0,0
7388,0,0,0,0,0,0
7389,0,0,0,0,0,0
7390,0,0,0,0,0,0
7391,0,0,0,0,0,0
7392,0,0,0,0,0,0
7393,0,0,0,0,0,0
7394,0,0,0,0,0,0
7395,0,0,0,0,0,0
7396,0,0,0,0,0,0
7397,0,0,0,0,0,0
7398,0,0,0,0,0,0
7399,16040,15767,273.53,0,7.5558,178.01
7400,86207,84921,1285.6,0,219.19,559.19
7401,114440,112629,1810.6,0,385.55,858.84
7402,105817,104195,1622.1,0,329.97,758.73
7403,95659,94223,1436.4,0,269.83,650.41
7404,97943,96471,1471.8,0,282.86,673.88
7405,106532,104913,1619.8,0,334.53,766.94
7406,105126,103537,1589.4,0,325.82,751.24
7407,84690,83455,1234.4,0,211.69,545.68
7408,8363.9,7901.8,462.05,0,1.8978,167.82
7409,0,0,0,0,0,0
7410,0,0,0,0,0,0
7411,0,0,0,0,0,0
7412,0,0,0,0,0,0
7413,0,0,0,0,0,0
7414,0,0,0,0,0,0
7415,0,0,0,0,0,0
7416,0,0,0,0,0,0
7417,0,0,0,0,0,0
7418,0,0,0,0,0,0
7419,0,0,0,0,0,0
7420,0,0,0,0,0,0
7421,0,0,0,0,0,0
7422,0,0,0,0,0,0
7423,3361.1,2729.8,631.31,0,0.2265,164.81
7424,19857,19557,300.86,0,11.624,185.34
7425,35696,35257,439.18,0,37.782,232.45
7426,56902,56155,746.18,0,95.844,337.03
7427,76835,75739,1096.1,0,174.35,478.43
7428,93233,91849,1383.8,0,256.41,626.23
7429,105408,103813,1594.4,0,327.56,754.38
7430,106758,105142,1615.8,0,336,769.58
7431,73027,72000,1026.3,0,157.56,448.19
7432,1929.8,1251.5,678.29,0,0.0476,164.49
7433,0,0,0,0,0,0
7434,0,0,0,0,0,0
7435,0,0,0,0,0,0
7436,0,0,0,0,0,0
7437,0,0,0,0,0,0
7438,0,0,0,0,0,0
7439,0,0,0,0,0,0
7440,0,0,0,0,0,0
7441,0,0,0,0,0,0
7442,0,0,0,0,0,0
7443,0,0,0,0,0,0
7444,0,0,0,0,0,0
7445,0,0,0,0,0,0
7446,0,0,0,0,0,0
7447,46734,46155,579.17,0,64.746,281.02
7448,110577,108852,1725,0,360.13,813.04
7449,110356,108643,1712.9,0,358.75,810.56
7450,103473,101896,1576.8,0,315.57,732.79
7451,92305,90931,1373.6,0,251.31,617.04
7452,73133,72102,1031.4,0,158.01,448.99
7453,88709,87402,1307.2,0,232.18,582.6
7454,100467,98957,1509.6,0,297.63,700.48
7455,74624,73567,1057.1,0,164.49,460.68
7456,3718,3100.2,617.81,0,0.2921,164.93
7457,0,0,0,0,0,0
7458,0,0,0,0,0,0
7459,0,0,0,0,0,0
7460,0,0,0,0,0,0
7461,0,0,0,0,0,0
7462,0,0,0,0,0,0
7463,0,0,0,0,0,0
7464,0,0,0,0,0,0
7465,0,0,0,0,0,0
7466,0,0,0,0,0,0
7467,0,0,0,0,0,0
7468,0,0,0,0,0,0
7469,0,0,0,0,0,0
7470,0,0,0,0,0,0
7471,5775.2,5224.2,551.06,0,0.8295,165.9
7472,28286,27915,370.87,0,23.685,207.06
7473,14244,13974,269.61,0,5.9353,175.09
7474,29736,29355,381.03,0,26.191,211.58
7475,70110,69128,982.71,0,145.24,426
7476,70617,69626,991.7,0,147.34,429.78
7477,54752,54042,710.27,0,88.765,324.28
7478,43526,43013,512.58,0,56.232,265.69
7479,16897,16622,274.38,0,8.3979,179.53
7480,1268.5,567.4,701.15,0,0.0098,164.42
7481,0,0,0,0,0,0
7482,0,0,0,0,0,0
7483,0,0,0,0,0,0
7484,0,0,0,0,0,0
7485,0,0,0,0,0,0
7486,0,0,0,0,0,0
7487,0,0,0,0,0,0
7488,0,0,0,0,0,0
7489,0,0,0,0,0,0
7490,0,0,0,0,0,0
7491,0,0,0,0,0,0
7492,0,0,0,0,0,0
7493,0,0,0,0,0,0
7494,0,0,0,0,0,0
7495,7717.7,7229.6,488.11,0,1.5886,167.27
7496,28731,28354,377.05,0,24.435,208.41
7497,95554,94107,1446.4,0,269.17,649.22
7498,100525,98994,1531.7,0,297.85,700.87
7499,79710,78553,1157.8,0,187.55,502.2
7500,84272,83034,1238.2,0,209.55,541.83
7501,83937,82706,1231,0,207.9,538.86
7502,105202,103595,1607.5,0,326.18,751.9
7503,80846,79669,1177.1,0,192.91,511.87
7504,4122.8,3517.8,605.01,0,0.3761,165.08
7505,0,0,0,0,0,0
7506,0,0,0,0,0,0
7507,0,0,0,0,0,0
7508,0,0,0,0,0,0
7509,0,0,0,0,0,0
7510,0,0,0,0,0,0
7511,0,0,0,0,0,0
7512,0,0,0,0,0,0
7513,0,0,0,0,0,0
7514,0,0,0,0,0,0
7515,0,0,0,0,0,0
7516,0,0,0,0,0,0
7517,0,0,0,0,0,0
7518,0,0,0,0,0,0
7519,4211.2,3607.3,603.86,0,0.3955,165.12
7520,23764,23427,337.52,0,16.681,194.45
7521,63321,62447,873.87,0,118.52,377.88
7522,99890,98365,1525.3,0,294.08,694.08
7523,94771,93343,1428.9,0,264.82,641.37
7524,98673,97176,1496.8,0,287.02,681.36
7525,99009,97508,1501.4,0,288.98,684.89
7526,60233,59425,807.39,0,107.33,357.72
7527,57798,57030,767.63,0,98.855,342.45
7528,3897,3284.5,612.56,0,0.3279,165
7529,0,0,0,0,0,0
7530,0,0,0,0,0,0
7531,0,0,0,0,0,0
7532,0,0,0,0,0,0
7533,0,0,0,0,0,0
7534,0,0,0,0,0,0
7535,0,0,0,0,0,0
7536,0,0,0,0,0,0
7537,0,0,0,0,0,0
7538,0,0,0,0,0,0
7539,0,0,0,0,0,0
7540,0,0,0,0,0,0
7541,0,0,0,0,0,0
7542,0,0,0,0,0,0
7543,2539,1880,659,0,0.1074,164.6
7544,6721.6,6201.5,520.16,0,1.1689,166.51
7545,11891,11540,350.31,0,4.0478,171.7
7546,32203,31794,408.81,0,30.724,219.74
7547,44355,43824,531.26,0,58.371,269.54
7548,77622,76501,1121.6,0,177.87,484.78
7549,83050,81835,1215.1,0,203.54,531.01
7550,79796,78642,1154.3,0,187.97,502.97
7551,21711,21398,312.5,0,13.917,189.47
7552,2624.9,1969.9,654.99,0,0.1179,164.62
7553,0,0,0,0,0,0
7554,0,0,0,0,0,0
7555,0,0,0,0,0,0
7556,0,0,0,0,0,0
7557,0,0,0,0,0,0
7558,0,0,0,0,0,0
7559,0,0,0,0,0,0
7560,0,0,0,0,0,0
7561,0,0,0,0,0,0
7562,0,0,0,0,0,0
7563,0,0,0,0,0,0
7564,0,0,0,0,0,0
7565,0,0,0,0,0,0
7566,0,0,0,0,0,0
7567,2190.9,1520.7,670.14,0,0.0703,164.53
7568,6282.4,5749.2,533.24,0,1.0046,166.21
7569,11678,11325,353.44,0,3.8981,171.43
7570,66361,65446,915.49,0,130.18,398.88
7571,83223,82013,1209.6,0,204.43,532.62
7572,87505,86222,1282.6,0,225.96,571.38
7573,66383,65474,909.35,0,130.29,399.08
7574,46063,45512,550.73,0,62.957,277.8
7575,56442,55705,736.31,0,94.315,334.28
7576,4670.9,4085.2,585.71,0,0.5072,165.32
7577,0,0,0,0,0,0
7578,0,0,0,0,0,0
7579,0,0,0,0,0,0
7580,0,0,0,0,0,0
7581,0,0,0,0,0,0
7582,0,0,0,0,0,0
7583,0,0,0,0,0,0
7584,0,0,0,0,0,0
7585,0,0,0,0,0,0
7586,0,0,0,0,0,0
7587,0,0,0,0,0,0
7588,0,0,0,0,0,0
7589,0,0,0,0,0,0
7590,0,0,0,0,0,0
7591,7430.4,6932.8,497.6,0,1.4608,167.04
7592,6112.1,5571.9,540.24,0,0.9436,166.1
7593,11673,11316,357.1,0,3.892,171.41
7594,23998,23661,337.31,0,17.015,195.05
7595,57930,57154,775.46,0,99.284,343.23
7596,36972,36516,455.97,0,40.527,237.4
7597,21264,20950,313.68,0,13.34,188.43
7598,9451.5,9022.4,429.02,0,2.4742,168.86
7599,3338.2,2706.5,631.69,0,0.2226,164.81
7600,0,0,0,0,0,0
7601,0,0,0,0,0,0
7602,0,0,0,0,0,0
7603,0,0,0,0,0,0
7604,0,0,0,0,0,0
7605,0,0,0,0,0,0
7606,0,0,0,0,0,0
